Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,types_de_sols
Thiès,Arachide,1991,18972,591.0,26156.0,17.86,Argileux
Thiès,Fonio,1992,100000,591.0,26156.0,17.09,Sableux
Thiès,Fonio,1992,100000,591.0,26156.0,17.51,Argileux
Thiès,Mais,1992,45237,591.0,26156.0,17.09,Sableux
Thiès,Mais,1992,45237,591.0,26156.0,17.51,Argileux
Thiès,Pattate,1992,199039,591.0,26156.0,17.09,Argileux
Thiès,Pattate,1992,199039,591.0,26156.0,17.51,Argileux
Thiès,Rice,1992,52075,591.0,26156.0,17.09,Argileux
Thiès,Rice,1992,52075,591.0,26156.0,17.51,Limoneux
Thiès,Sorgho,1992,36217,591.0,26156.0,17.09,Sableux
Thiès,Sorgho,1992,36217,591.0,26156.0,17.51,Argileux
Thiès,Mil,1992,22915,591.0,26156.0,17.09,Limoneux
Thiès,Mil,1992,22915,591.0,26156.0,17.51,Sableux
Thiès,Manioc,1992,127273,591.0,26156.0,17.09,Argileux
Thiès,Manioc,1992,127273,591.0,26156.0,17.51,Limoneux
Thiès,Arachide,1992,21809,591.0,26156.0,17.09,Sableux
Thiès,Arachide,1992,21809,591.0,26156.0,17.51,Sableux
Thiès,Fonio,1993,100000,591.0,26156.0,17.32,Sableux
Thiès,Fonio,1993,100000,591.0,26156.0,17.53,Sableux
Thiès,Mais,1993,43552,591.0,26156.0,17.32,Argileux
Thiès,Mais,1993,43552,591.0,26156.0,17.53,Argileux
Thiès,Pattate,1993,210314,591.0,26156.0,17.32,Sableux
Thiès,Pattate,1993,210314,591.0,26156.0,17.53,Sableux
Thiès,Rice,1993,43559,591.0,26156.0,17.32,Sableux
Thiès,Rice,1993,43559,591.0,26156.0,17.53,Argileux
Thiès,Sorgho,1993,39529,591.0,26156.0,17.32,Limoneux
Thiès,Sorgho,1993,39529,591.0,26156.0,17.53,Argileux
Thiès,Mil,1993,21589,591.0,26156.0,17.32,Limoneux
Thiès,Mil,1993,21589,591.0,26156.0,17.53,Argileux
Thiès,Manioc,1993,122955,591.0,26156.0,17.32,Sableux
Thiès,Manioc,1993,122955,591.0,26156.0,17.53,Argileux
Thiès,Arachide,1993,23272,591.0,26156.0,17.32,Limoneux
Thiès,Arachide,1993,23272,591.0,26156.0,17.53,Limoneux
Thiès,Fonio,1994,100000,591.0,30195.0,18.17,Limoneux
Thiès,Fonio,1994,100000,591.0,30195.0,18.31,Sableux
Thiès,Mais,1994,42371,591.0,30195.0,18.17,Limoneux
Thiès,Mais,1994,42371,591.0,30195.0,18.31,Argileux
Thiès,Pattate,1994,230166,591.0,30195.0,18.17,Argileux
Thiès,Pattate,1994,230166,591.0,30195.0,18.31,Sableux
Thiès,Rice,1994,42989,591.0,30195.0,18.17,Sableux
Thiès,Rice,1994,42989,591.0,30195.0,18.31,Limoneux
Thiès,Sorgho,1994,35065,591.0,30195.0,18.17,Sableux
Thiès,Sorgho,1994,35065,591.0,30195.0,18.31,Argileux
Thiès,Mil,1994,20386,591.0,30195.0,18.17,Sableux
Thiès,Mil,1994,20386,591.0,30195.0,18.31,Limoneux
Thiès,Manioc,1994,176667,591.0,30195.0,18.17,Argileux
Thiès,Manioc,1994,176667,591.0,30195.0,18.31,Argileux
Thiès,Arachide,1994,20237,591.0,30195.0,18.17,Limoneux
Thiès,Arachide,1994,20237,591.0,30195.0,18.31,Argileux
Thiès,Fonio,1995,100000,591.0,37842.0,17.74,Limoneux
Thiès,Fonio,1995,100000,591.0,37842.0,17.62,Limoneux
Thiès,Mais,1995,45223,591.0,37842.0,17.74,Argileux
Thiès,Mais,1995,45223,591.0,37842.0,17.62,Argileux
Thiès,Pattate,1995,274272,591.0,37842.0,17.74,Sableux
Thiès,Pattate,1995,274272,591.0,37842.0,17.62,Limoneux
Thiès,Rice,1995,50306,591.0,37842.0,17.74,Argileux
Thiès,Rice,1995,50306,591.0,37842.0,17.62,Sableux
Thiès,Sorgho,1995,34588,591.0,37842.0,17.74,Sableux
Thiès,Sorgho,1995,34588,591.0,37842.0,17.62,Argileux
Thiès,Mil,1995,20446,591.0,37842.0,17.74,Argileux
Thiès,Mil,1995,20446,591.0,37842.0,17.62,Sableux
Thiès,Manioc,1995,168000,591.0,37842.0,17.74,Sableux
Thiès,Manioc,1995,168000,591.0,37842.0,17.62,Limoneux
Thiès,Arachide,1995,21675,591.0,37842.0,17.74,Limoneux
Thiès,Arachide,1995,21675,591.0,37842.0,17.62,Limoneux
Thiès,Fonio,1996,100000,591.0,54595.0,17.64,Sableux
Thiès,Fonio,1996,100000,591.0,54595.0,17.97,Limoneux
Thiès,Mais,1996,40397,591.0,54595.0,17.64,Sableux
Thiès,Mais,1996,40397,591.0,54595.0,17.97,Sableux
Thiès,Pattate,1996,228877,591.0,54595.0,17.64,Sableux
Thiès,Pattate,1996,228877,591.0,54595.0,17.97,Limoneux
Thiès,Rice,1996,51031,591.0,54595.0,17.64,Argileux
Thiès,Rice,1996,51031,591.0,54595.0,17.97,Sableux
Thiès,Sorgho,1996,38763,591.0,54595.0,17.64,Sableux
Thiès,Sorgho,1996,38763,591.0,54595.0,17.97,Sableux
Thiès,Mil,1996,21051,591.0,54595.0,17.64,Sableux
Thiès,Mil,1996,21051,591.0,54595.0,17.97,Limoneux
Thiès,Manioc,1996,170000,591.0,54595.0,17.64,Sableux
Thiès,Manioc,1996,170000,591.0,54595.0,17.97,Argileux
Thiès,Arachide,1996,19344,591.0,54595.0,17.64,Argileux
Thiès,Arachide,1996,19344,591.0,54595.0,17.97,Argileux
Thiès,Fonio,1997,100000,591.0,77691.0,18.29,Argileux
Thiès,Fonio,1997,100000,591.0,77691.0,18.54,Limoneux
Thiès,Mais,1997,45557,591.0,77691.0,18.29,Sableux
Thiès,Mais,1997,45557,591.0,77691.0,18.54,Limoneux
Thiès,Pattate,1997,268502,591.0,77691.0,18.29,Sableux
Thiès,Pattate,1997,268502,591.0,77691.0,18.54,Argileux
Thiès,Rice,1997,53703,591.0,77691.0,18.29,Sableux
Thiès,Rice,1997,53703,591.0,77691.0,18.54,Argileux
Thiès,Sorgho,1997,36845,591.0,77691.0,18.29,Limoneux
Thiès,Sorgho,1997,36845,591.0,77691.0,18.54,Argileux
Thiès,Mil,1997,17212,591.0,77691.0,18.29,Limoneux
Thiès,Mil,1997,17212,591.0,77691.0,18.54,Limoneux
Thiès,Manioc,1997,145662,591.0,77691.0,18.29,Argileux
Thiès,Manioc,1997,145662,591.0,77691.0,18.54,Argileux
Thiès,Arachide,1997,22426,591.0,77691.0,18.29,Argileux
Thiès,Arachide,1997,22426,591.0,77691.0,18.54,Limoneux
Thiès,Fonio,1998,100000,591.0,62397.0,17.23,Limoneux
Thiès,Fonio,1998,100000,591.0,62397.0,17.52,Sableux
Thiès,Mais,1998,60780,591.0,62397.0,17.23,Argileux
Thiès,Mais,1998,60780,591.0,62397.0,17.52,Sableux
Thiès,Pattate,1998,293744,591.0,62397.0,17.23,Argileux
Thiès,Pattate,1998,293744,591.0,62397.0,17.52,Sableux
Thiès,Rice,1998,47762,591.0,62397.0,17.23,Argileux
Thiès,Rice,1998,47762,591.0,62397.0,17.52,Sableux
Thiès,Sorgho,1998,48105,591.0,62397.0,17.23,Argileux
Thiès,Sorgho,1998,48105,591.0,62397.0,17.52,Sableux
Thiès,Mil,1998,26937,591.0,62397.0,17.23,Limoneux
Thiès,Mil,1998,26937,591.0,62397.0,17.52,Argileux
Thiès,Manioc,1998,175055,591.0,62397.0,17.23,Limoneux
Thiès,Manioc,1998,175055,591.0,62397.0,17.52,Limoneux
Thiès,Arachide,1998,26088,591.0,62397.0,17.23,Argileux
Thiès,Arachide,1998,26088,591.0,62397.0,17.52,Sableux
Thiès,Fonio,1999,100000,591.0,62831.39,17.15,Sableux
Thiès,Fonio,1999,100000,591.0,62831.39,17.71,Sableux
Thiès,Mais,1999,53702,591.0,62831.39,17.15,Limoneux
Thiès,Mais,1999,53702,591.0,62831.39,17.71,Argileux
Thiès,Pattate,1999,238938,591.0,62831.39,17.15,Argileux
Thiès,Pattate,1999,238938,591.0,62831.39,17.71,Limoneux
Thiès,Rice,1999,57337,591.0,62831.39,17.15,Limoneux
Thiès,Rice,1999,57337,591.0,62831.39,17.71,Sableux
Thiès,Sorgho,1999,43845,591.0,62831.39,17.15,Limoneux
Thiès,Sorgho,1999,43845,591.0,62831.39,17.71,Limoneux
Thiès,Mil,1999,24450,591.0,62831.39,17.15,Argileux
Thiès,Mil,1999,24450,591.0,62831.39,17.71,Limoneux
Thiès,Manioc,1999,143991,591.0,62831.39,17.15,Limoneux
Thiès,Manioc,1999,143991,591.0,62831.39,17.71,Argileux
Thiès,Arachide,1999,23028,591.0,62831.39,17.15,Limoneux
Thiès,Arachide,1999,23028,591.0,62831.39,17.71,Limoneux
Thiès,Fonio,2000,100000,591.0,63265.78,16.98,Sableux
Thiès,Fonio,2000,100000,591.0,63265.78,17.66,Argileux
Thiès,Mais,2000,54329,591.0,63265.78,16.98,Argileux
Thiès,Mais,2000,54329,591.0,63265.78,17.66,Sableux
Thiès,Pattate,2000,277566,591.0,63265.78,16.98,Limoneux
Thiès,Pattate,2000,277566,591.0,63265.78,17.66,Sableux
Thiès,Rice,2000,47798,591.0,63265.78,16.98,Argileux
Thiès,Rice,2000,47798,591.0,63265.78,17.66,Limoneux
Thiès,Sorgho,2000,46477,591.0,63265.78,16.98,Limoneux
Thiès,Sorgho,2000,46477,591.0,63265.78,17.66,Argileux
Thiès,Mil,2000,23312,591.0,63265.78,16.98,Sableux
Thiès,Mil,2000,23312,591.0,63265.78,17.66,Limoneux
Thiès,Manioc,2000,151462,591.0,63265.78,16.98,Sableux
Thiès,Manioc,2000,151462,591.0,63265.78,17.66,Argileux
Thiès,Arachide,2000,24873,591.0,63265.78,16.98,Argileux
Thiès,Arachide,2000,24873,591.0,63265.78,17.66,Argileux
Thiès,Fonio,2001,100000,591.0,63700.17,17.71,Sableux
Thiès,Fonio,2001,100000,591.0,63700.17,18.42,Argileux
Thiès,Mais,2001,54553,591.0,63700.17,17.71,Argileux
Thiès,Mais,2001,54553,591.0,63700.17,18.42,Sableux
Thiès,Pattate,2001,283768,591.0,63700.17,17.71,Sableux
Thiès,Pattate,2001,283768,591.0,63700.17,18.42,Argileux
Thiès,Rice,2001,57495,591.0,63700.17,17.71,Sableux
Thiès,Rice,2001,57495,591.0,63700.17,18.42,Sableux
Thiès,Sorgho,2001,47429,591.0,63700.17,17.71,Argileux
Thiès,Sorgho,2001,47429,591.0,63700.17,18.42,Sableux
Thiès,Mil,2001,25846,591.0,63700.17,17.71,Argileux
Thiès,Mil,2001,25846,591.0,63700.17,18.42,Limoneux
Thiès,Manioc,2001,155212,591.0,63700.17,17.71,Sableux
Thiès,Manioc,2001,155212,591.0,63700.17,18.42,Argileux
Thiès,Arachide,2001,24934,591.0,63700.17,17.71,Sableux
Thiès,Arachide,2001,24934,591.0,63700.17,18.42,Sableux
Thiès,Fonio,2002,100000,591.0,64134.56,17.58,Limoneux
Thiès,Fonio,2002,100000,591.0,64134.56,18.07,Argileux
Thiès,Mais,2002,60791,591.0,64134.56,17.58,Sableux
Thiès,Mais,2002,60791,591.0,64134.56,18.07,Argileux
Thiès,Pattate,2002,251347,591.0,64134.56,17.58,Sableux
Thiès,Pattate,2002,251347,591.0,64134.56,18.07,Argileux
Thiès,Rice,2002,57197,591.0,64134.56,17.58,Sableux
Thiès,Rice,2002,57197,591.0,64134.56,18.07,Sableux
Thiès,Sorgho,2002,52691,591.0,64134.56,17.58,Limoneux
Thiès,Sorgho,2002,52691,591.0,64134.56,18.07,Sableux
Thiès,Mil,2002,26304,591.0,64134.56,17.58,Sableux
Thiès,Mil,2002,26304,591.0,64134.56,18.07,Argileux
Thiès,Manioc,2002,155890,591.0,64134.56,17.58,Sableux
Thiès,Manioc,2002,155890,591.0,64134.56,18.07,Limoneux
Thiès,Arachide,2002,22398,591.0,64134.56,17.58,Sableux
Thiès,Arachide,2002,22398,591.0,64134.56,18.07,Limoneux
Thiès,Fonio,2004,100000,591.0,65003.34,17.67,Argileux
Thiès,Fonio,2004,100000,591.0,65003.34,18.11,Limoneux
Thiès,Mais,2004,63931,591.0,65003.34,17.67,Argileux
Thiès,Mais,2004,63931,591.0,65003.34,18.11,Argileux
Thiès,Pattate,2004,288717,591.0,65003.34,17.67,Sableux
Thiès,Pattate,2004,288717,591.0,65003.34,18.11,Argileux
Thiès,Rice,2004,62661,591.0,65003.34,17.67,Argileux
Thiès,Rice,2004,62661,591.0,65003.34,18.11,Argileux
Thiès,Sorgho,2004,45531,591.0,65003.34,17.67,Limoneux
Thiès,Sorgho,2004,45531,591.0,65003.34,18.11,Argileux
Thiès,Mil,2004,22075,591.0,65003.34,17.67,Argileux
Thiès,Mil,2004,22075,591.0,65003.34,18.11,Limoneux
Thiès,Manioc,2004,154867,591.0,65003.34,17.67,Limoneux
Thiès,Manioc,2004,154867,591.0,65003.34,18.11,Sableux
Thiès,Arachide,2004,25441,591.0,65003.34,17.67,Limoneux
Thiès,Arachide,2004,25441,591.0,65003.34,18.11,Sableux
Thiès,Fonio,2005,100000,591.0,65437.73,17.32,Argileux
Thiès,Fonio,2005,100000,591.0,65437.73,17.83,Sableux
Thiès,Mais,2005,73587,591.0,65437.73,17.32,Sableux
Thiès,Mais,2005,73587,591.0,65437.73,17.83,Sableux
Thiès,Pattate,2005,283917,591.0,65437.73,17.32,Sableux
Thiès,Pattate,2005,283917,591.0,65437.73,17.83,Argileux
Thiès,Rice,2005,60165,591.0,65437.73,17.32,Argileux
Thiès,Rice,2005,60165,591.0,65437.73,17.83,Limoneux
Thiès,Sorgho,2005,51872,591.0,65437.73,17.32,Argileux
Thiès,Sorgho,2005,51872,591.0,65437.73,17.83,Argileux
Thiès,Mil,2005,27287,591.0,65437.73,17.32,Argileux
Thiès,Mil,2005,27287,591.0,65437.73,17.83,Sableux
Thiès,Manioc,2005,154472,591.0,65437.73,17.32,Sableux
Thiès,Manioc,2005,154472,591.0,65437.73,17.83,Sableux
Thiès,Arachide,2005,26356,591.0,65437.73,17.32,Argileux
Thiès,Arachide,2005,26356,591.0,65437.73,17.83,Argileux
Thiès,Fonio,2006,100000,591.0,65872.12,18.1,Sableux
Thiès,Fonio,2006,100000,591.0,65872.12,18.35,Sableux
Thiès,Mais,2006,59030,591.0,65872.12,18.1,Sableux
Thiès,Mais,2006,59030,591.0,65872.12,18.35,Limoneux
Thiès,Pattate,2006,285828,591.0,65872.12,18.1,Limoneux
Thiès,Pattate,2006,285828,591.0,65872.12,18.35,Argileux
Thiès,Rice,2006,70610,591.0,65872.12,18.1,Argileux
Thiès,Rice,2006,70610,591.0,65872.12,18.35,Sableux
Thiès,Sorgho,2006,46778,591.0,65872.12,18.1,Limoneux
Thiès,Sorgho,2006,46778,591.0,65872.12,18.35,Argileux
Thiès,Mil,2006,26793,591.0,65872.12,18.1,Argileux
Thiès,Mil,2006,26793,591.0,65872.12,18.35,Argileux
Thiès,Manioc,2006,143478,591.0,65872.12,18.1,Sableux
Thiès,Manioc,2006,143478,591.0,65872.12,18.35,Sableux
Thiès,Arachide,2006,25302,591.0,65872.12,18.1,Sableux
Thiès,Arachide,2006,25302,591.0,65872.12,18.35,Sableux
Thiès,Fonio,2007,100000,591.0,81582.64,16.71,Argileux
Thiès,Fonio,2007,100000,591.0,81582.64,17.14,Limoneux
Thiès,Mais,2007,76655,591.0,81582.64,16.71,Limoneux
Thiès,Mais,2007,76655,591.0,81582.64,17.14,Sableux
Thiès,Pattate,2007,286765,591.0,81582.64,16.71,Sableux
Thiès,Pattate,2007,286765,591.0,81582.64,17.14,Argileux
Thiès,Rice,2007,65604,591.0,81582.64,16.71,Sableux
Thiès,Rice,2007,65604,591.0,81582.64,17.14,Sableux
Thiès,Sorgho,2007,47021,591.0,81582.64,16.71,Limoneux
Thiès,Sorgho,2007,47021,591.0,81582.64,17.14,Argileux
Thiès,Mil,2007,29712,591.0,81582.64,16.71,Argileux
Thiès,Mil,2007,29712,591.0,81582.64,17.14,Sableux
Thiès,Manioc,2007,141667,591.0,81582.64,16.71,Sableux
Thiès,Manioc,2007,141667,591.0,81582.64,17.14,Limoneux
Thiès,Arachide,2007,26234,591.0,81582.64,16.71,Argileux
Thiès,Arachide,2007,26234,591.0,81582.64,17.14,Sableux
Thiès,Fonio,2008,100000,591.0,87149.01,17.71,Limoneux
Thiès,Fonio,2008,100000,591.0,87149.01,18.39,Sableux
Thiès,Mais,2008,64525,591.0,87149.01,17.71,Sableux
Thiès,Mais,2008,64525,591.0,87149.01,18.39,Limoneux
Thiès,Pattate,2008,279412,591.0,87149.01,17.71,Sableux
Thiès,Pattate,2008,279412,591.0,87149.01,18.39,Limoneux
Thiès,Rice,2008,68278,591.0,87149.01,17.71,Sableux
Thiès,Rice,2008,68278,591.0,87149.01,18.39,Argileux
Thiès,Sorgho,2008,47474,591.0,87149.01,17.71,Sableux
Thiès,Sorgho,2008,47474,591.0,87149.01,18.39,Sableux
Thiès,Mil,2008,28216,591.0,87149.01,17.71,Argileux
Thiès,Mil,2008,28216,591.0,87149.01,18.39,Sableux
Thiès,Manioc,2008,145105,591.0,87149.01,17.71,Sableux
Thiès,Manioc,2008,145105,591.0,87149.01,18.39,Argileux
Thiès,Arachide,2008,28271,591.0,87149.01,17.71,Limoneux
Thiès,Arachide,2008,28271,591.0,87149.01,18.39,Argileux
Thiès,Fonio,2009,101695,591.0,61586.56,18.16,Sableux
Thiès,Fonio,2009,101695,591.0,61586.56,18.09,Argileux
Thiès,Mais,2009,55760,591.0,61586.56,18.16,Limoneux
Thiès,Mais,2009,55760,591.0,61586.56,18.09,Limoneux
Thiès,Pattate,2009,284439,591.0,61586.56,18.16,Limoneux
Thiès,Pattate,2009,284439,591.0,61586.56,18.09,Argileux
Thiès,Rice,2009,68842,591.0,61586.56,18.16,Sableux
Thiès,Rice,2009,68842,591.0,61586.56,18.09,Argileux
Thiès,Sorgho,2009,38752,591.0,61586.56,18.16,Argileux
Thiès,Sorgho,2009,38752,591.0,61586.56,18.09,Argileux
Thiès,Mil,2009,18480,591.0,61586.56,18.16,Sableux
Thiès,Mil,2009,18480,591.0,61586.56,18.09,Limoneux
Thiès,Manioc,2009,151208,591.0,61586.56,18.16,Argileux
Thiès,Manioc,2009,151208,591.0,61586.56,18.09,Sableux
Thiès,Arachide,2009,19628,591.0,61586.56,18.16,Argileux
Thiès,Arachide,2009,19628,591.0,61586.56,18.09,Argileux
Thiès,Fonio,2010,101000,591.0,105915.04,17.33,Limoneux
Thiès,Fonio,2010,101000,591.0,105915.04,17.84,Limoneux
Thiès,Mais,2010,78040,591.0,105915.04,17.33,Sableux
Thiès,Mais,2010,78040,591.0,105915.04,17.84,Limoneux
Thiès,Pattate,2010,289849,591.0,105915.04,17.33,Sableux
Thiès,Pattate,2010,289849,591.0,105915.04,17.84,Sableux
Thiès,Rice,2010,57646,591.0,105915.04,17.33,Limoneux
Thiès,Rice,2010,57646,591.0,105915.04,17.84,Limoneux
Thiès,Sorgho,2010,48163,591.0,105915.04,17.33,Sableux
Thiès,Sorgho,2010,48163,591.0,105915.04,17.84,Sableux
Thiès,Mil,2010,29053,591.0,105915.04,17.33,Argileux
Thiès,Mil,2010,29053,591.0,105915.04,17.84,Limoneux
Thiès,Manioc,2010,149382,591.0,105915.04,17.33,Limoneux
Thiès,Manioc,2010,149382,591.0,105915.04,17.84,Limoneux
Thiès,Arachide,2010,27113,591.0,105915.04,17.33,Limoneux
Thiès,Arachide,2010,27113,591.0,105915.04,17.84,Sableux
Thiès,Fonio,2011,100000,591.0,100424.62,17.58,Argileux
Thiès,Fonio,2011,100000,591.0,100424.62,17.93,Limoneux
Thiès,Mais,2011,63503,591.0,100424.62,17.58,Argileux
Thiès,Mais,2011,63503,591.0,100424.62,17.93,Sableux
Thiès,Pattate,2011,286657,591.0,100424.62,17.58,Argileux
Thiès,Pattate,2011,286657,591.0,100424.62,17.93,Sableux
Thiès,Rice,2011,67901,591.0,100424.62,17.58,Limoneux
Thiès,Rice,2011,67901,591.0,100424.62,17.93,Limoneux
Thiès,Sorgho,2011,44029,591.0,100424.62,17.58,Limoneux
Thiès,Sorgho,2011,44029,591.0,100424.62,17.93,Argileux
Thiès,Mil,2011,26053,591.0,100424.62,17.58,Sableux
Thiès,Mil,2011,26053,591.0,100424.62,17.93,Argileux
Thiès,Manioc,2011,148754,591.0,100424.62,17.58,Sableux
Thiès,Manioc,2011,148754,591.0,100424.62,17.93,Argileux
Thiès,Arachide,2011,35063,591.0,100424.62,17.58,Argileux
Thiès,Arachide,2011,35063,591.0,100424.62,17.93,Argileux
Thiès,Fonio,2012,100000,591.0,136185.08,18.18,Sableux
Thiès,Fonio,2012,100000,591.0,136185.08,18.43,Argileux
Thiès,Mais,2012,57346,591.0,136185.08,18.18,Limoneux
Thiès,Mais,2012,57346,591.0,136185.08,18.43,Argileux
Thiès,Pattate,2012,287821,591.0,136185.08,18.18,Argileux
Thiès,Pattate,2012,287821,591.0,136185.08,18.43,Sableux
Thiès,Rice,2012,66617,591.0,136185.08,18.18,Sableux
Thiès,Rice,2012,66617,591.0,136185.08,18.43,Limoneux
Thiès,Sorgho,2012,46534,591.0,136185.08,18.18,Limoneux
Thiès,Sorgho,2012,46534,591.0,136185.08,18.43,Limoneux
Thiès,Mil,2012,22814,591.0,136185.08,18.18,Limoneux
Thiès,Mil,2012,22814,591.0,136185.08,18.43,Argileux
Thiès,Manioc,2012,148126,591.0,136185.08,18.18,Sableux
Thiès,Manioc,2012,148126,591.0,136185.08,18.43,Sableux
Thiès,Arachide,2012,32199,591.0,136185.08,18.18,Argileux
Thiès,Arachide,2012,32199,591.0,136185.08,18.43,Sableux
Thiès,Fonio,2013,99459,591.0,171945.54,16.45,Sableux
Thiès,Fonio,2013,99459,591.0,171945.54,16.88,Sableux
Thiès,Mais,2013,66037,591.0,171945.54,16.45,Sableux
Thiès,Mais,2013,66037,591.0,171945.54,16.88,Sableux
Thiès,Pattate,2013,288984,591.0,171945.54,16.45,Argileux
Thiès,Pattate,2013,288984,591.0,171945.54,16.88,Sableux
Thiès,Rice,2013,67187,591.0,171945.54,16.45,Sableux
Thiès,Rice,2013,67187,591.0,171945.54,16.88,Limoneux
Thiès,Sorgho,2013,40852,591.0,171945.54,16.45,Sableux
Thiès,Sorgho,2013,40852,591.0,171945.54,16.88,Argileux
Thiès,Mil,2013,25391,591.0,171945.54,16.45,Argileux
Thiès,Mil,2013,25391,591.0,171945.54,16.88,Limoneux
Thiès,Manioc,2013,147498,591.0,171945.54,16.45,Limoneux
Thiès,Manioc,2013,147498,591.0,171945.54,16.88,Sableux
Thiès,Arachide,2013,26581,591.0,171945.54,16.45,Argileux
Thiès,Arachide,2013,26581,591.0,171945.54,16.88,Argileux
Fatick,Mais,1992,32344,562.0,8.0,7.44,Limoneux
Fatick,Pattate,1992,111301,562.0,8.0,7.44,Sableux
Fatick,Arachide,1992,21600,562.0,8.0,7.44,Sableux
Fatick,Mais,1993,32261,562.0,8.0,7.69,Argileux
Fatick,Pattate,1993,134416,562.0,8.0,7.69,Sableux
Fatick,Arachide,1993,22257,562.0,8.0,7.69,Sableux
Fatick,Mais,1994,32667,562.0,23.0,8.84,Sableux
Fatick,Pattate,1994,131195,562.0,23.0,8.84,Argileux
Fatick,Arachide,1994,17842,562.0,23.0,8.84,Limoneux
Fatick,Mais,1995,18261,562.0,23.9,9.76,Limoneux
Fatick,Pattate,1995,131196,562.0,23.9,9.76,Limoneux
Fatick,Arachide,1995,25480,562.0,23.9,9.76,Sableux
Fatick,Mais,1996,22239,562.0,32.0,9.55,Argileux
Fatick,Pattate,1996,129626,562.0,32.0,9.55,Limoneux
Fatick,Arachide,1996,23569,562.0,32.0,9.55,Sableux
Fatick,Mais,1997,45548,562.0,41.46,9.1,Limoneux
Fatick,Pattate,1997,109362,562.0,41.46,9.1,Sableux
Fatick,Arachide,1997,17009,562.0,41.46,9.1,Sableux
Fatick,Mais,1998,26082,562.0,50.92,10.28,Sableux
Fatick,Pattate,1998,134409,562.0,50.92,10.28,Argileux
Fatick,Arachide,1998,20651,562.0,50.92,10.28,Sableux
Fatick,Mais,1999,40303,562.0,60.38,10.11,Argileux
Fatick,Pattate,1999,130618,562.0,60.38,10.11,Sableux
Fatick,Arachide,1999,19466,562.0,60.38,10.11,Limoneux
Fatick,Mais,2000,23178,562.0,69.85,9.68,Sableux
Fatick,Pattate,2000,87349,562.0,69.85,9.68,Sableux
Fatick,Arachide,2000,16679,562.0,69.85,9.68,Limoneux
Fatick,Mais,2001,37913,562.0,79.31,10.18,Sableux
Fatick,Pattate,2001,114619,562.0,79.31,10.18,Argileux
Fatick,Arachide,2001,22263,562.0,79.31,10.18,Sableux
Fatick,Mais,2002,37380,562.0,88.77,9.41,Argileux
Fatick,Pattate,2002,122814,562.0,88.77,9.41,Limoneux
Fatick,Arachide,2002,23877,562.0,88.77,9.41,Limoneux
Fatick,Mais,2004,61791,562.0,204.77,9.55,Argileux
Fatick,Pattate,2004,161509,562.0,204.77,9.55,Sableux
Fatick,Arachide,2004,23416,562.0,204.77,9.55,Sableux
Fatick,Mais,2005,44692,562.0,220.51,9.58,Sableux
Fatick,Pattate,2005,164459,562.0,220.51,9.58,Argileux
Fatick,Arachide,2005,20252,562.0,220.51,9.58,Argileux
Fatick,Mais,2006,33271,562.0,227.55,9.89,Argileux
Fatick,Pattate,2006,163418,562.0,227.55,9.89,Limoneux
Fatick,Arachide,2006,14627,562.0,227.55,9.89,Sableux
Fatick,Mais,2007,53262,562.0,241.71,9.44,Limoneux
Fatick,Pattate,2007,184719,562.0,241.71,9.44,Argileux
Fatick,Arachide,2007,25837,562.0,241.71,9.44,Sableux
Fatick,Mais,2008,53424,562.0,218.2,9.51,Sableux
Fatick,Pattate,2008,189096,562.0,218.2,9.51,Argileux
Fatick,Arachide,2008,24322,562.0,218.2,9.51,Sableux
Fatick,Mais,2009,57763,562.0,198.36,9.67,Argileux
Fatick,Pattate,2009,185496,562.0,198.36,9.67,Limoneux
Fatick,Arachide,2009,22374,562.0,198.36,9.67,Argileux
Fatick,Mais,2010,46724,562.0,278.72,11.31,Argileux
Fatick,Pattate,2010,170146,562.0,278.72,11.31,Argileux
Fatick,Arachide,2010,21192,562.0,278.72,11.31,Argileux
Fatick,Mais,2011,54257,562.0,278.72,8.93,Limoneux
Fatick,Pattate,2011,194426,562.0,278.72,8.93,Limoneux
Fatick,Arachide,2011,28800,562.0,278.72,8.93,Sableux
Fatick,Mais,2012,62215,562.0,278.72,10.2,Argileux
Fatick,Pattate,2012,207151,562.0,278.72,10.2,Limoneux
Fatick,Arachide,2012,26010,562.0,278.72,10.2,Sableux
Fatick,Mais,2013,67114,562.0,278.72,11.08,Limoneux
Fatick,Pattate,2013,215290,562.0,278.72,11.08,Sableux
Fatick,Arachide,2013,31273,562.0,278.72,11.08,Limoneux
Fatick,Mais,1990,41821,534.0,17866.0,16.8,Sableux
Fatick,Mais,1990,41821,534.0,17866.0,20.06,Limoneux
Fatick,Mais,1990,41821,534.0,17866.0,12.11,Limoneux
Fatick,Mais,1990,41821,534.0,17866.0,14.16,Argileux
Fatick,Mais,1990,41821,534.0,17866.0,18.05,Limoneux
Fatick,Mais,1990,41821,534.0,17866.0,17.47,Argileux
Fatick,Pattate,1990,289832,534.0,17866.0,16.8,Argileux
Fatick,Pattate,1990,289832,534.0,17866.0,20.06,Sableux
Fatick,Pattate,1990,289832,534.0,17866.0,12.11,Sableux
Fatick,Pattate,1990,289832,534.0,17866.0,14.16,Sableux
Fatick,Pattate,1990,289832,534.0,17866.0,18.05,Sableux
